scrape_time,lastUpdateId,bp_1,bz_1,bp_2,bz_2,bp_3,bz_3,bp_4,bz_4,bp_5,bz_5,bp_6,bz_6,bp_7,bz_7,bp_8,bz_8,bp_9,bz_9,bp_10,bz_10,bp_11,bz_11,bp_12,bz_12,bp_13,bz_13,bp_14,bz_14,bp_15,bz_15,bp_16,bz_16,bp_17,bz_17,bp_18,bz_18,bp_19,bz_19,bp_20,bz_20,ap_1,az_1,ap_2,az_2,ap_3,az_3,ap_4,az_4,ap_5,az_5,ap_6,az_6,ap_7,az_7,ap_8,az_8,ap_9,az_9,ap_10,az_10,ap_11,az_11,ap_12,az_12,ap_13,az_13,ap_14,az_14,ap_15,az_15,ap_16,az_16,ap_17,az_17,ap_18,az_18,ap_19,az_19,ap_20,az_20
2023-04-07 06:25:03,17771426375,27959.55000000,0.62380000,27959.48000000,0.58972000,27959.01000000,0.44793000,27958.99000000,0.56184000,27958.85000000,0.65925000,27958.62000000,0.61546000,27958.59000000,0.65221000,27958.30000000,0.01400000,27958.29000000,0.00657000,27958.09000000,0.54746000,27957.82000000,0.03062000,27957.47000000,0.36011000,27957.25000000,0.03582000,27957.23000000,0.64466000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.26000000,0.10000000,27956.25000000,0.00875000,27956.00000000,0.00073000,27955.77000000,0.44534000,27959.56000000,2.47792000,27959.86000000,0.54263000,27959.87000000,1.04078000,27960.19000000,0.39736000,27960.27000000,0.20418000,27960.28000000,0.53772000,27960.44000000,0.34027000,27961.16000000,0.03100000,27961.19000000,0.05200000,27962.05000000,0.10818000,27962.06000000,0.18025000,27962.59000000,0.01577000,27962.74000000,0.48655000,27962.87000000,0.01200000,27962.88000000,0.03021000,27963.49000000,0.64383000,27963.50000000,1.07293000,27963.76000000,0.01600000,27964.06000000,0.03100000,27964.27000000,0.01688000
2023-04-07 06:25:08,17771426440,27959.55000000,0.61385000,27959.49000000,0.57556000,27959.48000000,0.58972000,27959.40000000,0.61735000,27959.24000000,0.05458000,27959.01000000,0.44793000,27958.85000000,0.65925000,27958.62000000,0.61546000,27958.30000000,0.01400000,27958.29000000,0.00657000,27958.09000000,0.54746000,27957.82000000,0.03062000,27957.47000000,0.36011000,27957.25000000,0.03582000,27957.23000000,0.64466000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.26000000,0.10000000,27956.25000000,0.00875000,27956.00000000,0.00073000,27959.56000000,2.47722000,27959.86000000,0.54263000,27959.87000000,1.04078000,27960.19000000,0.39736000,27960.27000000,0.20418000,27960.28000000,0.53772000,27960.44000000,0.34027000,27961.19000000,0.05200000,27962.05000000,0.10818000,27962.06000000,0.18025000,27962.59000000,0.01577000,27962.70000000,0.03100000,27962.74000000,0.48655000,27962.87000000,0.01200000,27962.88000000,0.03021000,27963.49000000,0.64383000,27963.50000000,1.07293000,27963.76000000,0.01600000,27964.27000000,0.01688000,27964.28000000,0.06496000
2023-04-07 06:25:12,17771426536,27959.55000000,0.05364000,27959.48000000,0.58972000,27959.40000000,0.61735000,27959.14000000,0.56624000,27959.06000000,0.65143000,27959.04000000,0.01157000,27959.01000000,0.44793000,27958.99000000,0.00776000,27958.85000000,0.65925000,27958.62000000,0.61546000,27958.30000000,0.01400000,27958.29000000,0.00657000,27958.09000000,0.54746000,27957.82000000,0.03062000,27957.47000000,0.36011000,27957.25000000,0.03582000,27957.23000000,0.64466000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.51359000,27959.56000000,2.47722000,27959.86000000,0.54263000,27959.87000000,1.04078000,27960.19000000,0.39736000,27960.27000000,0.20418000,27960.28000000,0.53772000,27960.44000000,0.34027000,27961.12000000,0.01277000,27961.19000000,0.05200000,27962.05000000,0.10818000,27962.06000000,0.18025000,27962.59000000,0.01577000,27962.70000000,0.03100000,27962.74000000,0.48655000,27962.87000000,0.01200000,27962.88000000,0.03021000,27963.49000000,0.64383000,27963.50000000,1.07293000,27963.76000000,0.01600000,27964.27000000,0.01688000
2023-04-07 06:25:17,17771426614,27959.55000000,0.64925000,27959.48000000,0.58972000,27959.40000000,0.61735000,27959.06000000,0.65143000,27959.04000000,0.01157000,27959.01000000,0.44793000,27958.99000000,0.00776000,27958.85000000,0.65925000,27958.62000000,0.61546000,27958.30000000,0.01400000,27958.29000000,0.00657000,27958.09000000,0.54746000,27957.82000000,0.03062000,27957.47000000,0.36011000,27957.25000000,0.03582000,27957.23000000,0.64466000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.51359000,27956.27000000,0.85599000,27959.56000000,2.47633000,27959.87000000,1.04078000,27960.19000000,0.39736000,27960.27000000,0.20418000,27960.28000000,0.53466000,27960.44000000,0.34027000,27961.19000000,0.05200000,27961.21000000,0.02726000,27962.05000000,0.10818000,27962.06000000,0.18025000,27962.59000000,0.01577000,27962.70000000,0.03100000,27962.74000000,0.48655000,27962.87000000,0.01200000,27962.88000000,0.03021000,27963.49000000,0.64383000,27963.50000000,1.07293000,27963.76000000,0.01600000,27964.27000000,0.01688000,27964.28000000,0.06496000
2023-04-07 06:25:21,17771426754,27959.55000000,0.83615000,27959.48000000,0.58972000,27959.44000000,0.08779000,27959.40000000,0.61735000,27959.06000000,0.65143000,27959.04000000,0.01157000,27959.01000000,0.44793000,27958.99000000,0.00776000,27958.85000000,0.65925000,27958.78000000,0.43574000,27958.77000000,0.63165000,27958.62000000,0.61546000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.25000000,0.03582000,27957.23000000,0.64466000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.51359000,27959.56000000,1.42820000,27959.60000000,0.00086000,27959.86000000,1.09345000,27959.87000000,0.54444000,27960.04000000,0.41188000,27960.19000000,0.39736000,27960.28000000,0.53466000,27961.07000000,0.36879000,27961.19000000,0.05200000,27961.33000000,0.02726000,27961.36000000,0.63801000,27961.37000000,0.01277000,27961.43000000,0.10810000,27962.05000000,0.10815000,27962.06000000,0.18025000,27962.70000000,0.03100000,27962.88000000,0.03021000,27963.49000000,0.64383000,27963.50000000,1.07293000,27963.76000000,0.01600000
2023-04-07 06:25:26,17771426884,27959.55000000,0.76751000,27959.48000000,0.58972000,27959.40000000,0.61735000,27959.06000000,0.65143000,27959.04000000,0.01157000,27959.01000000,0.44793000,27958.99000000,0.00776000,27958.85000000,0.65925000,27958.78000000,0.43574000,27958.77000000,0.63165000,27958.62000000,0.61546000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.25000000,0.03582000,27957.23000000,0.64466000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.32199000,27956.26000000,0.10000000,27959.56000000,1.42820000,27959.86000000,1.09345000,27959.87000000,0.54444000,27960.04000000,0.32857000,27960.19000000,0.39736000,27960.28000000,0.53466000,27960.64000000,0.33239000,27960.69000000,0.12868000,27960.79000000,0.64988000,27960.95000000,0.04135000,27961.19000000,0.05200000,27961.33000000,0.02726000,27961.37000000,0.01277000,27962.05000000,0.10815000,27962.06000000,0.18025000,27962.88000000,0.03021000,27963.19000000,0.64375000,27963.20000000,1.07293000,27963.76000000,0.01600000,27964.27000000,0.01688000
2023-04-07 06:25:30,17771426986,27959.55000000,1.21253000,27959.48000000,0.58972000,27959.40000000,0.61735000,27959.34000000,0.08779000,27959.23000000,0.04839000,27959.06000000,0.65143000,27959.04000000,0.01157000,27959.01000000,0.44793000,27958.99000000,0.00776000,27958.85000000,0.65925000,27958.78000000,0.43574000,27958.77000000,0.63165000,27958.62000000,0.61546000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.33000000,0.02500000,27957.25000000,0.03582000,27957.23000000,0.64466000,27956.70000000,0.03878000,27959.56000000,1.43077000,27959.87000000,0.54444000,27960.04000000,0.32857000,27960.19000000,0.39736000,27960.27000000,0.91431000,27960.28000000,0.53466000,27960.54000000,0.31384000,27960.69000000,0.12868000,27960.79000000,0.64988000,27960.95000000,0.04135000,27961.19000000,0.05200000,27961.33000000,0.02726000,27961.37000000,0.01277000,27961.86000000,0.02500000,27962.05000000,0.10815000,27962.06000000,0.18025000,27962.88000000,0.03021000,27963.30000000,1.07293000,27963.60000000,0.02500000,27963.76000000,0.01600000
2023-04-07 06:25:35,17771427298,27960.27000000,3.23287000,27960.26000000,0.59638000,27959.57000000,0.37154000,27959.55000000,0.61730000,27959.31000000,0.02500000,27959.06000000,0.65143000,27959.04000000,0.01157000,27958.99000000,0.00776000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.25000000,0.03582000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.32199000,27956.26000000,0.10000000,27956.25000000,0.00875000,27956.06000000,0.53653000,27956.00000000,0.00073000,27955.92000000,0.53653000,27960.28000000,2.44999000,27960.33000000,0.22699000,27960.76000000,0.39736000,27960.93000000,0.37877000,27961.40000000,0.63115000,27961.51000000,0.12605000,27962.06000000,0.18025000,27962.88000000,0.03021000,27963.76000000,0.01600000,27963.99000000,0.02500000,27964.28000000,0.01787000,27965.37000000,0.01948000,27965.39000000,0.05876000,27965.52000000,1.07292000,27965.64000000,0.01980000,27965.66000000,0.01877000,27965.72000000,0.12147000,27965.73000000,0.07660000,27965.75000000,0.02988000,27966.18000000,0.18007000
2023-04-07 06:25:39,17771427335,27960.27000000,2.75238000,27960.26000000,0.59638000,27960.04000000,0.62343000,27959.57000000,0.37154000,27959.55000000,0.61730000,27959.31000000,0.02500000,27959.06000000,0.65143000,27959.04000000,0.01157000,27958.99000000,0.00776000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.25000000,0.03582000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.32199000,27956.26000000,0.10000000,27956.25000000,0.00875000,27956.06000000,0.53653000,27956.00000000,0.00073000,27960.28000000,2.33892000,27960.31000000,0.06093000,27960.33000000,0.22699000,27960.76000000,0.39736000,27961.33000000,0.01277000,27961.38000000,0.02726000,27961.39000000,0.45433000,27961.40000000,0.63115000,27961.51000000,0.12605000,27962.06000000,0.18025000,27962.88000000,0.03021000,27963.76000000,0.01600000,27963.99000000,0.02500000,27964.28000000,0.01787000,27965.37000000,0.01948000,27965.39000000,0.05876000,27965.52000000,1.07292000,27965.64000000,0.01980000,27965.66000000,0.01877000,27965.69000000,0.05363000
2023-04-07 06:25:44,17771427449,27960.27000000,2.73807000,27960.26000000,0.59638000,27960.04000000,0.62343000,27959.57000000,0.37154000,27959.55000000,0.61730000,27959.31000000,0.02500000,27959.09000000,0.00289000,27959.06000000,0.65143000,27959.04000000,0.01157000,27958.99000000,0.00776000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.25000000,0.03582000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.32199000,27956.26000000,0.10000000,27956.25000000,0.00875000,27956.06000000,0.53653000,27960.28000000,2.33803000,27960.33000000,0.22699000,27961.13000000,0.43972000,27961.24000000,0.59521000,27961.30000000,0.09751000,27961.33000000,0.01277000,27961.38000000,0.02726000,27962.06000000,0.18025000,27962.19000000,0.11408000,27962.88000000,0.03021000,27963.59000000,0.05200000,27963.76000000,0.01600000,27963.99000000,0.02500000,27964.28000000,0.01787000,27965.37000000,0.01948000,27965.38000000,0.64381000,27965.39000000,0.05876000,27965.52000000,1.07292000,27965.64000000,0.01980000,27965.66000000,0.01877000
2023-04-07 06:25:48,17771427528,27960.27000000,2.78646000,27960.26000000,0.59638000,27960.04000000,0.62343000,27959.57000000,0.37154000,27959.55000000,0.61730000,27959.09000000,0.00289000,27959.06000000,0.65143000,27959.04000000,0.01157000,27958.99000000,0.00776000,27958.98000000,0.02500000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.25000000,0.03582000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.32199000,27956.26000000,0.10000000,27956.25000000,0.00875000,27956.06000000,0.53653000,27960.28000000,2.33420000,27960.33000000,0.22699000,27961.33000000,0.01277000,27961.38000000,0.02726000,27961.72000000,0.50817000,27961.73000000,0.66670000,27962.06000000,0.18025000,27962.49000000,0.41168000,27962.63000000,0.12219000,27962.88000000,0.03021000,27963.58000000,0.02500000,27963.59000000,0.05200000,27963.76000000,0.01600000,27964.28000000,0.01787000,27965.37000000,0.01948000,27965.38000000,0.64381000,27965.39000000,0.05876000,27965.46000000,0.05363000,27965.52000000,1.07292000,27965.64000000,0.01980000
2023-04-07 06:25:53,17771427600,27960.27000000,2.80846000,27960.26000000,0.59638000,27960.04000000,0.62343000,27959.57000000,0.37154000,27959.55000000,0.61730000,27959.09000000,0.00289000,27959.06000000,0.65143000,27959.04000000,0.01157000,27958.99000000,0.00776000,27958.98000000,0.02500000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.25000000,0.03582000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.32199000,27956.26000000,0.10000000,27956.25000000,0.00875000,27956.06000000,0.53653000,27960.28000000,2.33420000,27960.33000000,0.22699000,27961.48000000,0.35494000,27961.49000000,0.59149000,27962.06000000,0.18025000,27962.49000000,0.41168000,27962.63000000,0.12219000,27962.88000000,0.03021000,27963.58000000,0.02500000,27963.59000000,0.05200000,27963.76000000,0.01600000,27964.28000000,0.01787000,27965.30000000,0.05363000,27965.37000000,0.01948000,27965.38000000,0.64381000,27965.39000000,0.05876000,27965.52000000,1.07292000,27965.64000000,0.01980000,27965.66000000,0.01877000,27965.72000000,0.01336000
2023-04-07 06:25:57,17771427691,27960.27000000,2.80746000,27960.26000000,0.59638000,27960.04000000,0.62343000,27959.57000000,0.37154000,27959.55000000,0.61730000,27959.21000000,0.02500000,27959.09000000,0.00289000,27959.06000000,0.65143000,27959.04000000,0.01157000,27958.99000000,0.00776000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.25000000,0.03582000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.28000000,0.32199000,27956.26000000,0.10000000,27956.25000000,0.00875000,27956.06000000,0.53653000,27960.28000000,2.33551000,27960.33000000,0.22699000,27960.95000000,0.08620000,27961.48000000,0.35494000,27961.49000000,0.59149000,27962.06000000,0.18025000,27962.63000000,0.12219000,27962.88000000,0.03021000,27963.59000000,0.05200000,27963.76000000,0.01600000,27963.83000000,0.02500000,27964.28000000,0.01787000,27964.49000000,0.05363000,27965.37000000,0.01948000,27965.38000000,0.64381000,27965.39000000,0.05876000,27965.52000000,1.07292000,27965.64000000,0.01980000,27965.72000000,0.01336000,27965.73000000,0.07660000
2023-04-07 06:26:02,17771427944,27960.27000000,2.92501000,27959.91000000,0.55027000,27959.66000000,0.66335000,27959.57000000,0.37154000,27959.55000000,0.61730000,27959.48000000,0.57458000,27959.09000000,0.00289000,27959.04000000,0.01157000,27958.99000000,0.00776000,27958.30000000,0.01400000,27958.29000000,0.00657000,27957.82000000,0.03062000,27957.79000000,0.02500000,27957.25000000,0.03582000,27956.72000000,0.53651000,27956.70000000,0.03878000,27956.57000000,0.00040000,27956.36000000,0.32198000,27956.35000000,0.53652000,27956.26000000,0.10000000,27960.28000000,1.57004000,27960.33000000,0.22699000,27960.75000000,0.28497000,27961.31000000,0.40341000,27961.76000000,0.02726000,27961.81000000,0.01277000,27961.88000000,0.11001000,27962.06000000,0.18025000,27962.31000000,0.02500000,27962.52000000,0.55102000,27962.88000000,0.03021000,27963.76000000,0.01600000,27964.28000000,0.01787000,27965.36000000,0.61352000,27965.37000000,0.01948000,27965.39000000,0.05876000,27965.64000000,0.01980000,27965.72000000,0.65716000,27965.73000000,0.07660000,27965.75000000,0.02988000
2023-04-07 06:26:07,17771429078,27952.55000000,1.31320000,27952.46000000,0.53296000,27952.34000000,1.17625000,27952.33000000,0.41732000,27951.38000000,0.64500000,27950.34000000,0.55361000,27950.01000000,0.32588000,27950.00000000,0.54307000,27949.73000000,0.00683000,27949.30000000,0.01702000,27949.02000000,0.02500000,27948.97000000,0.00322000,27948.90000000,0.01032000,27948.84000000,0.03585000,27948.40000000,0.05338000,27946.80000000,0.02500000,27946.65000000,0.07063000,27946.60000000,0.07401000,27946.35000000,0.50002000,27946.34000000,0.83336000,27952.56000000,3.68531000,27952.81000000,0.01787000,27953.08000000,0.02975000,27953.42000000,0.01787000,27953.46000000,0.32414000,27953.47000000,0.22198000,27953.49000000,0.18760000,27953.72000000,0.01427000,27953.73000000,0.02500000,27954.43000000,0.01353000,27954.99000000,0.18216000,27955.00000000,0.02326000,27955.02000000,0.05200000,27955.20000000,0.02500000,27955.55000000,0.01921000,27956.09000000,0.08941000,27956.25000000,0.52729000,27956.26000000,0.85059000,27956.35000000,0.02064000,27956.70000000,0.01600000
2023-04-07 06:26:11,17771429420,27950.83000000,0.00037000,27950.47000000,0.00657000,27950.09000000,0.39736000,27950.01000000,0.62147000,27950.00000000,0.00700000,27949.73000000,0.00683000,27949.68000000,0.45813000,27949.30000000,0.01702000,27949.07000000,0.47442000,27948.97000000,0.00322000,27948.85000000,0.36975000,27948.84000000,0.03585000,27948.47000000,0.58029000,27947.71000000,0.02500000,27947.09000000,0.01447000,27947.08000000,0.20000000,27947.05000000,0.10000000,27946.66000000,0.50006000,27946.65000000,0.07063000,27946.41000000,0.02405000,27950.84000000,1.50116000,27950.85000000,0.34516000,27950.86000000,0.57522000,27951.42000000,0.01375000,27952.31000000,0.02500000,27952.47000000,0.39736000,27952.55000000,0.97835000,27952.56000000,0.95915000,27952.81000000,0.01787000,27953.08000000,0.02975000,27953.41000000,0.01600000,27953.47000000,0.22198000,27953.72000000,0.01427000,27954.43000000,0.01353000,27954.98000000,0.10933000,27954.99000000,0.18216000,27955.00000000,0.02326000,27955.20000000,0.02500000,27955.55000000,0.01921000,27956.09000000,0.08941000
2023-04-07 06:26:16,17771430811,27943.47000000,0.03105000,27943.46000000,0.00690000,27943.03000000,0.01710000,27942.66000000,0.00657000,27941.64000000,0.39736000,27941.56000000,0.65424000,27941.51000000,0.00072000,27941.50000000,0.00072000,27941.49000000,0.41129000,27941.17000000,0.00178000,27940.99000000,0.56557000,27940.73000000,0.34797000,27940.67000000,0.54143000,27940.44000000,0.05518000,27940.43000000,0.03586000,27940.29000000,0.54639000,27940.00000000,0.05611000,27939.91000000,0.64326000,27939.69000000,0.05368000,27939.48000000,0.00100000,27943.48000000,5.02997000,27943.56000000,0.01600000,27943.57000000,0.02500000,27943.58000000,0.08779000,27944.00000000,0.02500000,27944.10000000,0.05367000,27944.80000000,0.15840000,27944.81000000,0.07625000,27944.82000000,0.11674000,27945.31000000,0.01527000,27945.33000000,0.05132000,27946.25000000,0.02648000,27946.28000000,0.04598000,27946.74000000,0.77516000,27946.75000000,0.20405000,27946.80000000,0.05000000,27947.01000000,0.02624000,27947.02000000,0.06431000,27947.08000000,0.01457000,27947.10000000,0.05086000
2023-04-07 06:26:20,17771431234,27941.80000000,0.53228000,27941.52000000,0.53397000,27941.51000000,0.00072000,27941.50000000,0.00072000,27941.17000000,0.00178000,27941.16000000,0.00806000,27941.12000000,0.65195000,27940.88000000,0.00701000,27940.77000000,0.57972000,27940.68000000,0.45914000,27940.59000000,0.59991000,27940.46000000,0.01699000,27940.26000000,0.64779000,27940.00000000,0.05611000,27939.45000000,0.01033000,27939.39000000,0.00216000,27939.35000000,0.00083000,27939.30000000,0.00043000,27939.27000000,0.01447000,27939.23000000,0.00043000,27941.81000000,4.40483000,27942.59000000,0.39736000,27942.66000000,0.25445000,27942.67000000,0.05200000,27942.68000000,0.12110000,27942.76000000,0.42395000,27943.04000000,0.00318000,27943.48000000,0.11016000,27943.56000000,0.01600000,27944.00000000,0.05000000,27944.79000000,0.52027000,27944.80000000,0.86698000,27944.81000000,0.02425000,27945.30000000,0.18558000,27945.31000000,0.01527000,27945.33000000,0.03026000,27946.25000000,0.02648000,27946.27000000,0.46509000,27946.28000000,0.04598000,27946.74000000,0.77516000
2023-04-07 06:26:25,17771431451,27941.80000000,0.97148000,27941.78000000,0.55818000,27941.73000000,0.21565000,27941.51000000,0.00072000,27941.50000000,0.00072000,27941.37000000,0.58368000,27941.17000000,0.00178000,27940.88000000,0.00701000,27940.84000000,0.60633000,27940.78000000,0.25120000,27940.77000000,0.57972000,27940.46000000,0.01699000,27940.00000000,0.05611000,27939.89000000,0.01150000,27939.79000000,0.00954000,27939.52000000,0.05368000,27939.45000000,0.01033000,27939.39000000,0.00216000,27939.35000000,0.00083000,27939.30000000,0.00043000,27941.81000000,3.72231000,27942.15000000,0.02500000,27942.27000000,0.13144000,27942.59000000,0.39736000,27942.66000000,0.07076000,27942.67000000,0.05200000,27942.68000000,0.11787000,27942.76000000,0.01787000,27943.48000000,0.11016000,27943.56000000,0.01600000,27944.00000000,0.02500000,27944.12000000,0.05367000,27944.79000000,0.52027000,27944.80000000,0.86698000,27944.81000000,0.02425000,27945.30000000,0.18558000,27945.31000000,0.01527000,27945.33000000,0.03026000,27946.25000000,0.02648000,27946.27000000,0.46509000
2023-04-07 06:26:29,17771431653,27941.80000000,0.37134000,27941.78000000,0.55818000,27941.51000000,0.00072000,27941.50000000,0.00072000,27941.17000000,0.00178000,27940.88000000,0.00701000,27940.77000000,0.57972000,27940.46000000,0.01699000,27940.15000000,0.30862000,27940.14000000,0.62843000,27940.00000000,0.05611000,27939.55000000,0.50065000,27939.42000000,0.48895000,27939.39000000,0.00216000,27939.35000000,0.00083000,27939.30000000,0.00043000,27939.27000000,0.01447000,27939.23000000,0.00043000,27939.16000000,0.53674000,27938.99000000,0.00041000,27941.81000000,4.48486000,27941.92000000,0.05368000,27942.02000000,0.08779000,27942.06000000,0.15827000,27942.27000000,0.13144000,27942.66000000,0.22511000,27942.67000000,0.05200000,27942.68000000,0.11787000,27942.76000000,0.01787000,27942.81000000,0.37508000,27943.56000000,0.01600000,27944.00000000,0.02500000,27944.79000000,0.52027000,27944.80000000,0.86698000,27944.81000000,0.02425000,27945.30000000,0.18558000,27945.31000000,0.01527000,27945.33000000,0.03026000,27946.25000000,0.02648000,27946.27000000,0.46509000
2023-04-07 06:26:34,17771432751,27936.07000000,1.29118000,27936.00000000,1.86185000,27935.85000000,0.24153000,27935.73000000,1.03624000,27935.72000000,0.55407000,27935.67000000,0.00040000,27935.33000000,0.05369000,27935.26000000,0.61415000,27935.17000000,0.65453000,27935.00000000,0.04573000,27934.91000000,0.00045000,27934.73000000,0.03199000,27934.67000000,0.63450000,27934.57000000,0.20000000,27934.51000000,0.01150000,27934.37000000,0.00083000,27934.03000000,0.02500000,27933.33000000,0.01001000,27932.85000000,0.71059000,27932.84000000,0.01793000,27936.08000000,0.35059000,27936.09000000,0.48777000,27936.46000000,0.33852000,27936.86000000,0.64276000,27936.87000000,0.01787000,27937.18000000,0.01787000,27937.51000000,0.01787000,27937.64000000,0.12189000,27937.96000000,0.29898000,27937.97000000,0.49817000,27938.28000000,0.39736000,27938.37000000,0.05200000,27938.42000000,0.02500000,27939.89000000,0.05368000,27940.46000000,0.02420000,27940.47000000,0.03027000,27941.18000000,0.11581000,27941.19000000,0.19287000,27941.20000000,0.02500000,27941.51000000,0.02519000
2023-04-07 06:26:39,17771433165,27936.08000000,1.86981000,27936.07000000,0.04177000,27936.00000000,1.85785000,27935.76000000,0.05369000,27935.72000000,0.55407000,27935.67000000,0.00040000,27935.27000000,0.63122000,27935.26000000,0.61415000,27935.17000000,0.65453000,27935.07000000,0.00946000,27935.00000000,0.04573000,27934.91000000,0.00045000,27934.85000000,0.00657000,27934.73000000,0.03199000,27934.56000000,0.02500000,27934.51000000,0.01150000,27934.37000000,0.00083000,27933.33000000,0.01001000,27932.84000000,0.01793000,27932.80000000,0.02500000,27936.09000000,0.66098000,27936.51000000,0.01787000,27936.56000000,0.60580000,27936.67000000,0.71779000,27936.68000000,0.35741000,27936.77000000,0.61354000,27936.87000000,0.01787000,27936.92000000,0.43900000,27937.11000000,0.60863000,27937.41000000,0.11360000,27937.64000000,0.12189000,27938.28000000,0.39736000,27938.37000000,0.05200000,27939.15000000,0.02500000,27940.44000000,0.51988000,27940.45000000,0.77701000,27940.46000000,0.02420000,27940.47000000,0.03027000,27941.20000000,0.02500000,27941.34000000,0.64436000
2023-04-07 06:26:43,17771433371,27936.08000000,1.83602000,27936.07000000,0.04177000,27936.02000000,0.02500000,27936.00000000,1.92942000,27935.97000000,0.05369000,27935.72000000,0.55407000,27935.67000000,0.00040000,27935.27000000,0.82607000,27935.26000000,0.61415000,27935.17000000,0.65453000,27935.00000000,0.04573000,27934.92000000,0.00946000,27934.91000000,0.00045000,27934.85000000,0.00657000,27934.81000000,0.02665000,27934.73000000,0.03199000,27934.51000000,0.01150000,27934.37000000,0.00083000,27934.22000000,0.01033000,27933.33000000,0.01001000,27936.09000000,0.11287000,27936.30000000,0.01787000,27936.51000000,0.01787000,27936.56000000,0.04732000,27936.57000000,0.51561000,27936.76000000,0.31758000,27936.77000000,0.61354000,27936.92000000,0.11238000,27937.07000000,0.60210000,27937.25000000,0.51254000,27937.43000000,0.37974000,27937.64000000,0.12189000,27937.73000000,0.60716000,27938.28000000,0.39736000,27938.50000000,0.05200000,27940.44000000,0.49593000,27940.45000000,0.82646000,27940.46000000,0.02420000,27940.47000000,0.03027000,27940.68000000,0.02500000
2023-04-07 06:26:48,17771433623,27936.08000000,1.94296000,27936.07000000,0.04177000,27936.00000000,1.92942000,27935.73000000,0.99443000,27935.72000000,0.55407000,27935.67000000,0.00040000,27935.60000000,0.02500000,27935.26000000,0.61415000,27935.17000000,0.65453000,27935.00000000,0.04573000,27934.92000000,0.00946000,27934.91000000,0.00045000,27934.85000000,0.00657000,27934.81000000,0.02665000,27934.73000000,0.03199000,27934.51000000,0.01150000,27934.37000000,0.00083000,27934.22000000,0.01033000,27933.33000000,0.01001000,27932.85000000,0.75936000,27936.09000000,0.11853000,27936.30000000,0.01787000,27936.51000000,0.01787000,27936.56000000,0.04732000,27937.12000000,0.56998000,27937.13000000,0.52697000,27937.64000000,0.12189000,27937.92000000,0.42961000,27937.97000000,0.36936000,27937.98000000,0.62700000,27938.28000000,0.39736000,27938.63000000,0.55931000,27939.10000000,0.28951000,27939.11000000,0.05164000,27939.18000000,0.48253000,27939.31000000,0.11738000,27940.46000000,0.02420000,27940.47000000,0.03027000,27941.34000000,0.64436000,27941.51000000,0.02519000
2023-04-07 06:26:52,17771434979,27947.52000000,6.79688000,27945.90000000,0.39736000,27945.81000000,0.98113000,27944.67000000,0.42641000,27944.66000000,0.57137000,27944.63000000,0.00985000,27944.18000000,0.71059000,27944.00000000,0.05000000,27943.84000000,0.35386000,27943.83000000,0.53676000,27943.41000000,0.53677000,27942.96000000,0.01786000,27942.81000000,0.05200000,27942.60000000,0.07221000,27942.54000000,0.06000000,27942.11000000,0.03029000,27941.45000000,0.03155000,27941.21000000,0.04503000,27941.20000000,0.07500000,27940.91000000,0.07000000,27947.53000000,0.43651000,27948.77000000,0.04384000,27949.21000000,0.05419000,27950.00000000,0.03966000,27950.33000000,0.64097000,27951.06000000,0.17871000,27951.11000000,0.03271000,27951.15000000,0.07274000,27951.17000000,0.33717000,27951.37000000,0.63525000,27951.42000000,0.01375000,27951.62000000,0.58495000,27951.68000000,0.57869000,27952.30000000,0.13050000,27952.34000000,0.64417000,27952.35000000,1.07358000,27953.08000000,0.02975000,27953.19000000,0.46495000,27953.48000000,0.07000000,27953.63000000,0.03582000
